Product_ID,Product_Name_x,Category_x,Units_Sold,Revenue,Selling_Price_x,Cost_Price_x,Order_Date,Customer_Region,Product_Name_y,Category_y,Cost_Price_y,Selling_Price_y
P024,Product_24,Electronics,3,834,278,211,2024-10-17,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,1,421,421,251,2024-10-17,East,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,1,576,576,495,2024-10-17,East,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,3,1125,375,319,2024-10-17,South,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,3,1554,518,400,2024-10-17,East,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,3,1632,544,353,2024-10-17,South,Mechanical Keyboard,Sports,353,544
P031,Product_31,Home & Kitchen,3,954,318,264,2024-10-17,North,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,3,1263,421,301,2024-10-17,North,Formal Trousers,Sports,301,421
P033,Product_33,Sports,1,433,433,239,2024-10-17,South,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,2,990,495,345,2024-10-17,East,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,3,846,282,262,2024-10-17,North,Sunglasses UV400,Home & Kitchen,262,282
P037,Product_37,Home & Kitchen,2,894,447,286,2024-10-17,North,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,5,2545,509,387,2024-10-17,South,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,2,924,462,416,2024-10-17,East,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,5,1290,258,102,2024-10-17,North,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,1,363,363,329,2024-10-17,West,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,5,2840,568,459,2024-10-17,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,2,654,327,266,2024-10-17,East,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,2,888,444,301,2024-10-17,West,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,4,1740,435,237,2024-10-17,East,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,1,511,511,429,2024-10-17,East,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,2,410,205,90,2024-10-17,East,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,3,831,277,206,2024-10-17,East,Math Workbook,Books,206,277
P049,Product_49,Clothing,6,1074,179,64,2024-10-17,North,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,4,2004,501,350,2024-10-17,North,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,2,450,225,141,2024-10-18,West,Smartphone X1,Sports,141,225
P002,Product_2,Books,1,524,524,416,2024-10-18,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-10-18,West,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,2,1010,505,477,2024-10-18,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,4,1680,420,313,2024-10-18,North,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,3,1884,628,480,2024-10-18,South,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,4,956,239,84,2024-10-18,West,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,6,2022,337,255,2024-10-18,East,Running Shoes,Home & Kitchen,255,337
P010,Product_10,Books,4,2276,569,469,2024-10-18,West,Backpack Travel,Books,469,569
P011,Product_11,Sports,4,1016,254,99,2024-10-18,East,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,6,3546,591,409,2024-10-18,South,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,3,1857,619,437,2024-10-18,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,5,515,103,51,2024-10-18,South,Air Purifier,Clothing,51,103
P015,Product_15,Sports,4,2324,581,439,2024-10-18,North,Table Lamp,Sports,439,581
P016,Product_16,Clothing,2,254,127,103,2024-10-18,West,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,5,1075,215,155,2024-10-18,East,Tennis Racket,Sports,155,215
P018,Product_18,Books,3,1068,356,309,2024-10-18,West,Football Size 5,Books,309,356
P019,Product_19,Electronics,2,1026,513,359,2024-10-18,South,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,2,662,331,240,2024-10-18,North,Camping Tent,Sports,240,331
P021,Product_21,Clothing,4,1928,482,451,2024-10-18,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,2,896,448,267,2024-10-18,East,Fiction Novel B,Books,267,448
P023,Product_23,Sports,4,580,145,93,2024-10-18,North,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,4,1112,278,211,2024-10-18,South,Self-help Guide,Electronics,211,278
P026,Product_26,Home & Kitchen,3,1728,576,495,2024-10-18,South,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,7,2625,375,319,2024-10-18,West,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,2,1036,518,400,2024-10-18,South,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,5,2720,544,353,2024-10-18,West,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,5,2215,443,320,2024-10-18,South,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,2,636,318,264,2024-10-18,West,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,4,1684,421,301,2024-10-18,East,Formal Trousers,Sports,301,421
P033,Product_33,Sports,5,2165,433,239,2024-10-18,South,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,4,1980,495,345,2024-10-18,North,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,5,1410,282,262,2024-10-18,North,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,4,1124,281,257,2024-10-18,South,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,1,447,447,286,2024-10-18,North,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,1,509,509,387,2024-10-18,East,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,4,1848,462,416,2024-10-18,West,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,6,1548,258,102,2024-10-18,North,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,4,1452,363,329,2024-10-18,South,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,1,568,568,459,2024-10-18,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,1,327,327,266,2024-10-18,South,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,2,888,444,301,2024-10-18,West,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,2,870,435,237,2024-10-18,North,Jump Rope,Clothing,237,435
P047,Product_47,Clothing,3,615,205,90,2024-10-18,North,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,3,831,277,206,2024-10-18,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,2,358,179,64,2024-10-18,East,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,3,1503,501,350,2024-10-18,East,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,2,450,225,141,2024-10-19,West,Smartphone X1,Sports,141,225
P002,Product_2,Books,4,2096,524,416,2024-10-19,East,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,1,583,583,493,2024-10-19,East,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,4,2020,505,477,2024-10-19,East,LED TV 42inch,Books,477,505
P005,Product_5,Books,1,420,420,313,2024-10-19,South,Wireless Earbuds,Books,313,420
P007,Product_7,Home & Kitchen,2,478,239,84,2024-10-19,East,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,1,337,337,255,2024-10-19,South,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,3,864,288,130,2024-10-19,South,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,2,1138,569,469,2024-10-19,North,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-10-19,West,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,2,1182,591,409,2024-10-19,West,Non-stick Frying Pan,Home & Kitchen,409,591
P014,Product_14,Clothing,1,103,103,51,2024-10-19,East,Air Purifier,Clothing,51,103
P015,Product_15,Sports,4,2324,581,439,2024-10-19,East,Table Lamp,Sports,439,581
P016,Product_16,Clothing,1,127,127,103,2024-10-19,East,Yoga Mat,Clothing,103,127
P019,Product_19,Electronics,2,1026,513,359,2024-10-19,West,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,2,662,331,240,2024-10-19,West,Camping Tent,Sports,240,331
P021,Product_21,Clothing,5,2410,482,451,2024-10-19,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,1,448,448,267,2024-10-19,East,Fiction Novel B,Books,267,448
P023,Product_23,Sports,3,435,145,93,2024-10-19,East,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,2,556,278,211,2024-10-19,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,4,1684,421,251,2024-10-19,South,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,5,2880,576,495,2024-10-19,South,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,5,1875,375,319,2024-10-19,South,Gaming Console Z,Home & Kitchen,319,375
P029,Product_29,Sports,1,544,544,353,2024-10-19,South,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,2,886,443,320,2024-10-19,West,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,5,1590,318,264,2024-10-19,South,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,3,1263,421,301,2024-10-19,North,Formal Trousers,Sports,301,421
P033,Product_33,Sports,1,433,433,239,2024-10-19,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,4,1980,495,345,2024-10-19,West,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,3,846,282,262,2024-10-19,West,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,4,1124,281,257,2024-10-19,West,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,2,894,447,286,2024-10-19,East,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,1,509,509,387,2024-10-19,East,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,3,1386,462,416,2024-10-19,North,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,6,1548,258,102,2024-10-19,South,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,2,726,363,329,2024-10-19,South,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,5,2840,568,459,2024-10-19,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,1,327,327,266,2024-10-19,North,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,4,1776,444,301,2024-10-19,East,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,3,1305,435,237,2024-10-19,North,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,2,1022,511,429,2024-10-19,West,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,5,1025,205,90,2024-10-19,West,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,2,554,277,206,2024-10-19,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,2,358,179,64,2024-10-19,South,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,4,2004,501,350,2024-10-19,West,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,5,1125,225,141,2024-10-20,West,Smartphone X1,Sports,141,225
P002,Product_2,Books,1,524,524,416,2024-10-20,North,Laptop Pro 15,Books,416,524
P004,Product_4,Books,3,1515,505,477,2024-10-20,East,LED TV 42inch,Books,477,505
P005,Product_5,Books,6,2520,420,313,2024-10-20,East,Wireless Earbuds,Books,313,420
P007,Product_7,Home & Kitchen,7,1673,239,84,2024-10-20,North,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-10-20,East,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,3,864,288,130,2024-10-20,South,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,3,1707,569,469,2024-10-20,West,Backpack Travel,Books,469,569
P011,Product_11,Sports,5,1270,254,99,2024-10-20,West,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,2,1182,591,409,2024-10-20,West,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,4,2476,619,437,2024-10-20,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,1,103,103,51,2024-10-20,West,Air Purifier,Clothing,51,103
P015,Product_15,Sports,4,2324,581,439,2024-10-20,West,Table Lamp,Sports,439,581
P016,Product_16,Clothing,1,127,127,103,2024-10-20,South,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,3,645,215,155,2024-10-20,East,Tennis Racket,Sports,155,215
P018,Product_18,Books,4,1424,356,309,2024-10-20,South,Football Size 5,Books,309,356
P019,Product_19,Electronics,4,2052,513,359,2024-10-20,South,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,5,1655,331,240,2024-10-20,East,Camping Tent,Sports,240,331
P021,Product_21,Clothing,3,1446,482,451,2024-10-20,South,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,2,896,448,267,2024-10-20,East,Fiction Novel B,Books,267,448
P023,Product_23,Sports,5,725,145,93,2024-10-20,West,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,3,834,278,211,2024-10-20,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,1,421,421,251,2024-10-20,North,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,3,1728,576,495,2024-10-20,North,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,2,750,375,319,2024-10-20,North,Gaming Console Z,Home & Kitchen,319,375
P029,Product_29,Sports,2,1088,544,353,2024-10-20,North,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,5,2215,443,320,2024-10-20,South,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,7,2226,318,264,2024-10-20,West,Winter Jacket,Home & Kitchen,264,318
P033,Product_33,Sports,4,1732,433,239,2024-10-20,West,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,5,2475,495,345,2024-10-20,North,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,4,1128,282,262,2024-10-20,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,3,843,281,257,2024-10-20,North,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,5,2235,447,286,2024-10-20,North,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,3,1527,509,387,2024-10-20,West,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,4,1848,462,416,2024-10-20,South,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,5,1290,258,102,2024-10-20,North,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,4,1452,363,329,2024-10-20,South,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,6,3408,568,459,2024-10-20,East,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,4,1308,327,266,2024-10-20,East,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,2,888,444,301,2024-10-20,East,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,1,435,435,237,2024-10-20,North,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,5,2555,511,429,2024-10-20,North,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,3,615,205,90,2024-10-20,South,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,1,277,277,206,2024-10-20,East,Math Workbook,Books,206,277
P049,Product_49,Clothing,5,895,179,64,2024-10-20,East,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,3,1503,501,350,2024-10-20,North,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,8,1800,225,141,2024-10-21,North,Smartphone X1,Sports,141,225
P002,Product_2,Books,2,1048,524,416,2024-10-21,North,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-10-21,North,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,4,2020,505,477,2024-10-21,North,LED TV 42inch,Books,477,505
P006,Product_6,Clothing,6,3768,628,480,2024-10-21,South,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,6,1434,239,84,2024-10-21,South,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-10-21,West,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,2,576,288,130,2024-10-21,West,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,3,1707,569,469,2024-10-21,North,Backpack Travel,Books,469,569
P011,Product_11,Sports,1,254,254,99,2024-10-21,East,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,1,591,591,409,2024-10-21,East,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,2,1238,619,437,2024-10-21,North,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,2,206,103,51,2024-10-21,East,Air Purifier,Clothing,51,103
P015,Product_15,Sports,4,2324,581,439,2024-10-21,South,Table Lamp,Sports,439,581
P016,Product_16,Clothing,4,508,127,103,2024-10-21,North,Yoga Mat,Clothing,103,127
P017,Product_17,Sports,3,645,215,155,2024-10-21,West,Tennis Racket,Sports,155,215
P018,Product_18,Books,1,356,356,309,2024-10-21,East,Football Size 5,Books,309,356
P019,Product_19,Electronics,4,2052,513,359,2024-10-21,South,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,4,1324,331,240,2024-10-21,North,Camping Tent,Sports,240,331
P021,Product_21,Clothing,1,482,482,451,2024-10-21,West,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,4,1792,448,267,2024-10-21,South,Fiction Novel B,Books,267,448
P023,Product_23,Sports,5,725,145,93,2024-10-21,East,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,1,278,278,211,2024-10-21,North,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,3,1263,421,251,2024-10-21,West,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,3,1728,576,495,2024-10-21,East,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,4,1500,375,319,2024-10-21,South,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,3,1554,518,400,2024-10-21,West,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,1,544,544,353,2024-10-21,West,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,3,1329,443,320,2024-10-21,East,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,3,954,318,264,2024-10-21,East,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,2,842,421,301,2024-10-21,East,Formal Trousers,Sports,301,421
P033,Product_33,Sports,3,1299,433,239,2024-10-21,West,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,2,990,495,345,2024-10-21,West,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,5,1410,282,262,2024-10-21,South,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,1,281,281,257,2024-10-21,East,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,2,894,447,286,2024-10-21,East,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,4,2036,509,387,2024-10-21,South,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,3,1386,462,416,2024-10-21,South,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,2,516,258,102,2024-10-21,West,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,4,1452,363,329,2024-10-21,South,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,3,1704,568,459,2024-10-21,South,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,2,654,327,266,2024-10-21,North,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,4,1776,444,301,2024-10-21,North,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,5,2175,435,237,2024-10-21,North,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,2,1022,511,429,2024-10-21,North,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,1,205,205,90,2024-10-21,South,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,5,1385,277,206,2024-10-21,North,Math Workbook,Books,206,277
P049,Product_49,Clothing,4,716,179,64,2024-10-21,West,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,1,501,501,350,2024-10-21,South,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,2,450,225,141,2024-10-22,South,Smartphone X1,Sports,141,225
P002,Product_2,Books,5,2620,524,416,2024-10-22,North,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,3,1749,583,493,2024-10-22,East,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,4,2020,505,477,2024-10-22,East,LED TV 42inch,Books,477,505
P005,Product_5,Books,2,840,420,313,2024-10-22,East,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,2,1256,628,480,2024-10-22,South,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,3,717,239,84,2024-10-22,West,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,2,674,337,255,2024-10-22,West,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,3,864,288,130,2024-10-22,West,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,4,2276,569,469,2024-10-22,North,Backpack Travel,Books,469,569
P011,Product_11,Sports,3,762,254,99,2024-10-22,East,Ceramic Dinner Set,Sports,99,254
P012,Product_12,Home & Kitchen,1,591,591,409,2024-10-22,South,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,4,2476,619,437,2024-10-22,West,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,10,1030,103,51,2024-10-22,North,Air Purifier,Clothing,51,103
P015,Product_15,Sports,1,581,581,439,2024-10-22,East,Table Lamp,Sports,439,581
P017,Product_17,Sports,5,1075,215,155,2024-10-22,South,Tennis Racket,Sports,155,215
P018,Product_18,Books,2,712,356,309,2024-10-22,West,Football Size 5,Books,309,356
P019,Product_19,Electronics,3,1539,513,359,2024-10-22,South,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,3,993,331,240,2024-10-22,East,Camping Tent,Sports,240,331
P021,Product_21,Clothing,5,2410,482,451,2024-10-22,North,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,3,1344,448,267,2024-10-22,North,Fiction Novel B,Books,267,448
P023,Product_23,Sports,3,435,145,93,2024-10-22,North,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,4,1112,278,211,2024-10-22,East,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,4,1684,421,251,2024-10-22,West,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,5,2880,576,495,2024-10-22,South,Smartwatch Series 5,Home & Kitchen,495,576
P027,Product_27,Home & Kitchen,7,2625,375,319,2024-10-22,West,Gaming Console Z,Home & Kitchen,319,375
P028,Product_28,Clothing,1,518,518,400,2024-10-22,West,Wireless Mouse,Clothing,400,518
P029,Product_29,Sports,3,1632,544,353,2024-10-22,West,Mechanical Keyboard,Sports,353,544
P030,Product_30,Sports,3,1329,443,320,2024-10-22,East,External Hard Drive,Sports,320,443
P031,Product_31,Home & Kitchen,5,1590,318,264,2024-10-22,West,Winter Jacket,Home & Kitchen,264,318
P032,Product_32,Sports,3,1263,421,301,2024-10-22,South,Formal Trousers,Sports,301,421
P033,Product_33,Sports,3,1299,433,239,2024-10-22,East,Casual Sneakers,Sports,239,433
P034,Product_34,Electronics,4,1980,495,345,2024-10-22,West,Leather Belt,Electronics,345,495
P035,Product_35,Home & Kitchen,5,1410,282,262,2024-10-22,East,Sunglasses UV400,Home & Kitchen,262,282
P036,Product_36,Books,2,562,281,257,2024-10-22,South,Microwave Oven,Books,257,281
P037,Product_37,Home & Kitchen,3,1341,447,286,2024-10-22,North,Refrigerator 300L,Home & Kitchen,286,447
P038,Product_38,Books,2,1018,509,387,2024-10-22,South,Mixer Grinder,Books,387,509
P039,Product_39,Electronics,5,2310,462,416,2024-10-22,East,Electric Kettle,Electronics,416,462
P040,Product_40,Clothing,3,774,258,102,2024-10-22,West,Induction Cooktop,Clothing,102,258
P041,Product_41,Sports,5,1815,363,329,2024-10-22,North,Cricket Bat,Sports,329,363
P042,Product_42,Electronics,4,2272,568,459,2024-10-22,West,Badminton Racket,Electronics,459,568
P043,Product_43,Sports,4,1308,327,266,2024-10-22,East,Dumbbell Set,Sports,266,327
P044,Product_44,Clothing,4,1776,444,301,2024-10-22,South,Treadmill Pro,Clothing,301,444
P045,Product_45,Clothing,1,435,435,237,2024-10-22,North,Jump Rope,Clothing,237,435
P046,Product_46,Electronics,4,2044,511,429,2024-10-22,South,Science Textbook,Electronics,429,511
P047,Product_47,Clothing,8,1640,205,90,2024-10-22,South,History Encyclopedia,Clothing,90,205
P048,Product_48,Books,4,1108,277,206,2024-10-22,West,Math Workbook,Books,206,277
P049,Product_49,Clothing,4,716,179,64,2024-10-22,East,Language Learning Book,Clothing,64,179
P050,Product_50,Sports,4,2004,501,350,2024-10-22,South,Travel Guide Europe,Sports,350,501
P001,Product_1,Sports,5,1125,225,141,2024-10-23,South,Smartphone X1,Sports,141,225
P002,Product_2,Books,3,1572,524,416,2024-10-23,West,Laptop Pro 15,Books,416,524
P003,Product_3,Home & Kitchen,2,1166,583,493,2024-10-23,North,Bluetooth Speaker,Home & Kitchen,493,583
P004,Product_4,Books,4,2020,505,477,2024-10-23,North,LED TV 42inch,Books,477,505
P005,Product_5,Books,2,840,420,313,2024-10-23,East,Wireless Earbuds,Books,313,420
P006,Product_6,Clothing,4,2512,628,480,2024-10-23,East,Men's Cotton Shirt,Clothing,480,628
P007,Product_7,Home & Kitchen,2,478,239,84,2024-10-23,East,Women's Denim Jacket,Home & Kitchen,84,239
P008,Product_8,Home & Kitchen,4,1348,337,255,2024-10-23,East,Running Shoes,Home & Kitchen,255,337
P009,Product_9,Home & Kitchen,4,1152,288,130,2024-10-23,North,Sports Watch,Home & Kitchen,130,288
P010,Product_10,Books,4,2276,569,469,2024-10-23,North,Backpack Travel,Books,469,569
P012,Product_12,Home & Kitchen,6,3546,591,409,2024-10-23,West,Non-stick Frying Pan,Home & Kitchen,409,591
P013,Product_13,Books,3,1857,619,437,2024-10-23,South,Vacuum Cleaner,Books,437,619
P014,Product_14,Clothing,1,103,103,51,2024-10-23,South,Air Purifier,Clothing,51,103
P015,Product_15,Sports,2,1162,581,439,2024-10-23,South,Table Lamp,Sports,439,581
P017,Product_17,Sports,3,645,215,155,2024-10-23,East,Tennis Racket,Sports,155,215
P018,Product_18,Books,3,1068,356,309,2024-10-23,East,Football Size 5,Books,309,356
P019,Product_19,Electronics,3,1539,513,359,2024-10-23,West,Mountain Bicycle,Electronics,359,513
P020,Product_20,Sports,1,331,331,240,2024-10-23,South,Camping Tent,Sports,240,331
P021,Product_21,Clothing,4,1928,482,451,2024-10-23,West,Fiction Novel A,Clothing,451,482
P022,Product_22,Books,3,1344,448,267,2024-10-23,North,Fiction Novel B,Books,267,448
P023,Product_23,Sports,5,725,145,93,2024-10-23,West,Cookbook Deluxe,Sports,93,145
P024,Product_24,Electronics,1,278,278,211,2024-10-23,East,Self-help Guide,Electronics,211,278
P025,Product_25,Electronics,1,421,421,251,2024-10-23,West,Children's Story Book,Electronics,251,421
P026,Product_26,Home & Kitchen,4,2304,576,495,2024-10-23,North,Smartwatch Series 5,Home & Kitchen,495,576
